Contest,Candidate,Party,Precinct,Votes
Precinct Delegate for City of Mt. Pleasant  Precinct 5 (DEM),Roger D. Hatch,,City of Mt. Pleasant Precinct 5,192
Precinct Delegate for City of Mt. Pleasant  Precinct 5 (DEM),Jessica Jernigan,,City of Mt. Pleasant Precinct 5,202
Precinct Delegate for City of Mt. Pleasant  Precinct 5 (DEM),Write-In (WRITE-IN),,City of Mt. Pleasant Precinct 5,2
County Commissioner 7th District (REP),Write-In (WRITE-IN),,City of Mt. Pleasant Precinct 5,14
Precinct Delegate for City of Mt. Pleasant  Precinct 5 (REP),Christine Kelly Fountain,,City of Mt. Pleasant Precinct 5,94
Precinct Delegate for City of Mt. Pleasant  Precinct 5 (REP),Cindy Walz,,City of Mt. Pleasant Precinct 5,98
Precinct Delegate for City of Mt. Pleasant  Precinct 5 (REP),Aaron J. White,,City of Mt. Pleasant Precinct 5,103
Precinct Delegate for City of Mt. Pleasant  Precinct 5 (REP),Write-In (WRITE-IN),,City of Mt. Pleasant Precinct 5,4
County Commissioner 2nd District (DEM),Kevin Smith,,Broomfield Township Precinct 1,41
County Commissioner 2nd District (DEM),Karyn Walters,,Broomfield Township Precinct 1,40
County Commissioner 2nd District (DEM),Write-In (WRITE-IN),,Broomfield Township Precinct 1,1
County Commissioner 2nd District (DEM),Kevin Smith,,Coldwater Township Precinct 1,10
County Commissioner 2nd District (DEM),Karyn Walters,,Coldwater Township Precinct 1,20
County Commissioner 2nd District (DEM),Write-In (WRITE-IN),,Coldwater Township Precinct 1,0
County Commissioner 2nd District (DEM),Kevin Smith,,Fremont Township Precinct 1,20
County Commissioner 2nd District (DEM),Karyn Walters,,Fremont Township Precinct 1,38
County Commissioner 2nd District (DEM),Write-In (WRITE-IN),,Fremont Township Precinct 1,0
County Commissioner 2nd District (DEM),Kevin Smith,,Rolland Township Precinct 1,43
County Commissioner 2nd District (DEM),Karyn Walters,,Rolland Township Precinct 1,22
County Commissioner 2nd District (DEM),Write-In (WRITE-IN),,Rolland Township Precinct 1,0
County Commissioner 2nd District (DEM),Kevin Smith,,Sherman Township Precinct 1,39
County Commissioner 2nd District (DEM),Karyn Walters,,Sherman Township Precinct 1,38
County Commissioner 2nd District (DEM),Write-In (WRITE-IN),,Sherman Township Precinct 1,0
County Commissioner 2nd District (DEM),Kevin Smith,,Sherman Township Precinct 2,23
County Commissioner 2nd District (DEM),Karyn Walters,,Sherman Township Precinct 2,51
County Commissioner 2nd District (DEM),Write-In (WRITE-IN),,Sherman Township Precinct 2,0
Precinct Delegate for Broomfield Township  Precinct 1 (DEM),Write-In (WRITE-IN),,Broomfield Township Precinct 1,3
County Commissioner 2nd District (REP),Christopher L. Embrey,,Broomfield Township Precinct 1,157
County Commissioner 2nd District (REP),Jeffrey P. Grey,,Broomfield Township Precinct 1,125
County Commissioner 2nd District (REP),Write-In (WRITE-IN),,Broomfield Township Precinct 1,2
County Commissioner 2nd District (REP),Christopher L. Embrey,,Coldwater Township Precinct 1,65
County Commissioner 2nd District (REP),Jeffrey P. Grey,,Coldwater Township Precinct 1,39
County Commissioner 2nd District (REP),Write-In (WRITE-IN),,Coldwater Township Precinct 1,0
County Commissioner 2nd District (REP),Christopher L. Embrey,,Fremont Township Precinct 1,78
County Commissioner 2nd District (REP),Jeffrey P. Grey,,Fremont Township Precinct 1,87
County Commissioner 2nd District (REP),Write-In (WRITE-IN),,Fremont Township Precinct 1,2
County Commissioner 2nd District (REP),Christopher L. Embrey,,Rolland Township Precinct 1,64
County Commissioner 2nd District (REP),Jeffrey P. Grey,,Rolland Township Precinct 1,72
County Commissioner 2nd District (REP),Write-In (WRITE-IN),,Rolland Township Precinct 1,1
County Commissioner 2nd District (REP),Christopher L. Embrey,,Sherman Township Precinct 1,168
County Commissioner 2nd District (REP),Jeffrey P. Grey,,Sherman Township Precinct 1,51
County Commissioner 2nd District (REP),Write-In (WRITE-IN),,Sherman Township Precinct 1,2
County Commissioner 2nd District (REP),Christopher L. Embrey,,Sherman Township Precinct 2,110
County Commissioner 2nd District (REP),Jeffrey P. Grey,,Sherman Township Precinct 2,96
County Commissioner 2nd District (REP),Write-In (WRITE-IN),,Sherman Township Precinct 2,0
Precinct Delegate for Broomfield Township  Precinct 1 (REP),Linda Richardson,,Broomfield Township Precinct 1,255
Precinct Delegate for Broomfield Township  Precinct 1 (REP),Write-In (WRITE-IN),,Broomfield Township Precinct 1,3
County Commissioner 3rd District (DEM),Write-In (WRITE-IN),,Chippewa Township Precinct 1,21
County Commissioner 3rd District (DEM),Write-In (WRITE-IN),,Chippewa Township Precinct 2,6
County Commissioner 3rd District (DEM),Write-In (WRITE-IN),,Coe Township Precinct 1,8
County Commissioner 3rd District (DEM),Write-In (WRITE-IN),,Coe Township Precinct 2,7
County Commissioner 3rd District (DEM),Write-In (WRITE-IN),,Lincoln Township Precinct 1,8
Precinct Delegate for Chippewa Township  Precinct 1 (DEM),Harrie Bleecker,,Chippewa Township Precinct 1,124
Precinct Delegate for Chippewa Township  Precinct 1 (DEM),Write-In (WRITE-IN),,Chippewa Township Precinct 1,0
County Commissioner 3rd District (REP),Jerry Jaloszynski,,Chippewa Township Precinct 1,188
County Commissioner 3rd District (REP),Write-In (WRITE-IN),,Chippewa Township Precinct 1,1
County Commissioner 3rd District (REP),Jerry Jaloszynski,,Chippewa Township Precinct 2,106
County Commissioner 3rd District (REP),Write-In (WRITE-IN),,Chippewa Township Precinct 2,0
County Commissioner 3rd District (REP),Jerry Jaloszynski,,Coe Township Precinct 1,232
County Commissioner 3rd District (REP),Write-In (WRITE-IN),,Coe Township Precinct 1,2
County Commissioner 3rd District (REP),Jerry Jaloszynski,,Coe Township Precinct 2,173
County Commissioner 3rd District (REP),Write-In (WRITE-IN),,Coe Township Precinct 2,2
County Commissioner 3rd District (REP),Jerry Jaloszynski,,Lincoln Township Precinct 1,278
County Commissioner 3rd District (REP),Write-In (WRITE-IN),,Lincoln Township Precinct 1,3
Precinct Delegate for Chippewa Township  Precinct 1 (REP),April L. Borton,,Chippewa Township Precinct 1,125
Precinct Delegate for Chippewa Township  Precinct 1 (REP),Larry Borton,,Chippewa Township Precinct 1,101
Precinct Delegate for Chippewa Township  Precinct 1 (REP),Kurt D. Fisher,,Chippewa Township Precinct 1,139
Precinct Delegate for Chippewa Township  Precinct 1 (REP),Jay Michaud,,Chippewa Township Precinct 1,98
Precinct Delegate for Chippewa Township  Precinct 1 (REP),Write-In (WRITE-IN),,Chippewa Township Precinct 1,1
Shepherd Public Schools Operating Millage Renewal Proposal,Yes,,Chippewa Township Precinct 1,182
Shepherd Public Schools Operating Millage Renewal Proposal,No,,Chippewa Township Precinct 1,130
Shepherd Public Schools Operating Millage Renewal Proposal,Yes,,Chippewa Township Precinct 2,73
Shepherd Public Schools Operating Millage Renewal Proposal,No,,Chippewa Township Precinct 2,75
Shepherd Public Schools Operating Millage Renewal Proposal,Yes,,Coe Township Precinct 1,245
Shepherd Public Schools Operating Millage Renewal Proposal,No,,Coe Township Precinct 1,114
Shepherd Public Schools Operating Millage Renewal Proposal,Yes,,Coe Township Precinct 2,178
Shepherd Public Schools Operating Millage Renewal Proposal,No,,Coe Township Precinct 2,100
Shepherd Public Schools Operating Millage Renewal Proposal,Yes,,Deerfield Township Precinct 1,2
Shepherd Public Schools Operating Millage Renewal Proposal,No,,Deerfield Township Precinct 1,0
Shepherd Public Schools Operating Millage Renewal Proposal,Yes,,Denver Township Precinct 1,2
Shepherd Public Schools Operating Millage Renewal Proposal,No,,Denver Township Precinct 1,0
Shepherd Public Schools Operating Millage Renewal Proposal,Yes,,Fremont Township Precinct 1,67
Shepherd Public Schools Operating Millage Renewal Proposal,No,,Fremont Township Precinct 1,41
Shepherd Public Schools Operating Millage Renewal Proposal,Yes,,Lincoln Township Precinct 1,209
Shepherd Public Schools Operating Millage Renewal Proposal,No,,Lincoln Township Precinct 1,146
Shepherd Public Schools Operating Millage Renewal Proposal,Yes,,Greendale Township Precinct 1 (Midland),48
Shepherd Public Schools Operating Millage Renewal Proposal,No,,Greendale Township Precinct 1 (Midland),37
Shepherd Public Schools Operating Millage Renewal Proposal,Yes,,Jasper Township Precinct 1 (Midland),3
Shepherd Public Schools Operating Millage Renewal Proposal,No,,Jasper Township Precinct 1 (Midland),0
Shepherd Public Schools Operating Millage Renewal Proposal,Yes,,Pine River Township Precinct 1 (Gratiot),7
Shepherd Public Schools Operating Millage Renewal Proposal,No,,Pine River Township Precinct 1 (Gratiot),1
Shepherd Public Schools Operating Millage Renewal Proposal,Yes,,Seville Township Precinct 1 (Gratiot),2
Shepherd Public Schools Operating Millage Renewal Proposal,No,,Seville Township Precinct 1 (Gratiot),4
Precinct Delegate for Chippewa Township  Precinct 2 (DEM),Write-In (WRITE-IN),,Chippewa Township Precinct 2,3
Precinct Delegate for Chippewa Township  Precinct 2 (REP),Kyle L. White,,Chippewa Township Precinct 2,105
Precinct Delegate for Chippewa Township  Precinct 2 (REP),Write-In (WRITE-IN),,Chippewa Township Precinct 2,1
Precinct Delegate for Coe Township  Precinct 1 (DEM),Write-In (WRITE-IN),,Coe Township Precinct 1,3
Precinct Delegate for Coe Township  Precinct 1 (REP),Marsha Cline,,Coe Township Precinct 1,217
Precinct Delegate for Coe Township  Precinct 1 (REP),Write-In (WRITE-IN),,Coe Township Precinct 1,6
Precinct Delegate for Coe Township  Precinct 2 (DEM),Write-In (WRITE-IN),,Coe Township Precinct 2,5
Precinct Delegate for Coe Township  Precinct 2 (REP),Paul C. Kruska,,Coe Township Precinct 2,162
Precinct Delegate for Coe Township  Precinct 2 (REP),Write-In (WRITE-IN),,Coe Township Precinct 2,5
Precinct Delegate for Coldwater Township  Precinct 1 (DEM),Write-In (WRITE-IN),,Coldwater Township Precinct 1,12
Precinct Delegate for Coldwater Township  Precinct 1 (REP),Write-In (WRITE-IN),,Coldwater Township Precinct 1,7
County Commissioner 4th District (DEM),Tamara Neff,,Deerfield Township Precinct 1,172
County Commissioner 4th District (DEM),Write-In (WRITE-IN),,Deerfield Township Precinct 1,0
County Commissioner 4th District (DEM),Tamara Neff,,Deerfield Township Precinct 2,57
County Commissioner 4th District (DEM),Write-In (WRITE-IN),,Deerfield Township Precinct 2,0
County Commissioner 4th District (DEM),Tamara Neff,,Union Charter Township Precinct 1,188
County Commissioner 4th District (DEM),Write-In (WRITE-IN),,Union Charter Township Precinct 1,0
County Commissioner 4th District (DEM),Tamara Neff,,Union Charter Township Precinct 3,132
County Commissioner 4th District (DEM),Write-In (WRITE-IN),,Union Charter Township Precinct 3,0
Precinct Delegate for Deerfield Township  Precinct 1 (DEM),Shelly A. Smith,,Deerfield Township Precinct 1,156
Precinct Delegate for Deerfield Township  Precinct 1 (DEM),Jonnie Taton,,Deerfield Township Precinct 1,137
Precinct Delegate for Deerfield Township  Precinct 1 (DEM),Matthew Taton,,Deerfield Township Precinct 1,138
Precinct Delegate for Deerfield Township  Precinct 1 (DEM),Write-In (WRITE-IN),,Deerfield Township Precinct 1,0
County Commissioner 4th District (REP),Frank Engler,,Deerfield Township Precinct 1,265
County Commissioner 4th District (REP),Write-In (WRITE-IN),,Deerfield Township Precinct 1,2
County Commissioner 4th District (REP),Frank Engler,,Deerfield Township Precinct 2,189
County Commissioner 4th District (REP),Write-In (WRITE-IN),,Deerfield Township Precinct 2,0
County Commissioner 4th District (REP),Frank Engler,,Union Charter Township Precinct 1,270
County Commissioner 4th District (REP),Write-In (WRITE-IN),,Union Charter Township Precinct 1,2
County Commissioner 4th District (REP),Frank Engler,,Union Charter Township Precinct 3,199
County Commissioner 4th District (REP),Write-In (WRITE-IN),,Union Charter Township Precinct 3,2
Precinct Delegate for Deerfield Township  Precinct 1 (REP),Douglas Moore,,Deerfield Township Precinct 1,265
Precinct Delegate for Deerfield Township  Precinct 1 (REP),Write-In (WRITE-IN),,Deerfield Township Precinct 1,2
Precinct Delegate for Deerfield Township  Precinct 2 (DEM),Write-In (WRITE-IN),,Deerfield Township Precinct 2,2
Precinct Delegate for Deerfield Township  Precinct 2 (REP),Mary Boge,,Deerfield Township Precinct 2,109
Precinct Delegate for Deerfield Township  Precinct 2 (REP),Frank Engler,,Deerfield Township Precinct 2,149
Precinct Delegate for Deerfield Township  Precinct 2 (REP),Brent Fisher,,Deerfield Township Precinct 2,111
Precinct Delegate for Deerfield Township  Precinct 2 (REP),Stacie L. Pratt,,Deerfield Township Precinct 2,115
Precinct Delegate for Deerfield Township  Precinct 2 (REP),Write-In (WRITE-IN),,Deerfield Township Precinct 2,0
County Commissioner 1st District (DEM),Nicole S. Hagle,,City of Clare Precinct 1,0
County Commissioner 1st District (DEM),Write-In (WRITE-IN),,City of Clare Precinct 1,0
County Commissioner 1st District (DEM),Nicole S. Hagle,,Denver Township Precinct 1,40
County Commissioner 1st District (DEM),Write-In (WRITE-IN),,Denver Township Precinct 1,0
County Commissioner 1st District (DEM),Nicole S. Hagle,,Gilmore Township Precinct 1,62
County Commissioner 1st District (DEM),Write-In (WRITE-IN),,Gilmore Township Precinct 1,0
County Commissioner 1st District (DEM),Nicole S. Hagle,,Isabella Township Precinct 1,122
County Commissioner 1st District (DEM),Write-In (WRITE-IN),,Isabella Township Precinct 1,0
County Commissioner 1st District (DEM),Nicole S. Hagle,,Nottawa Township Precinct 1,92
County Commissioner 1st District (DEM),Write-In (WRITE-IN),,Nottawa Township Precinct 1,0
County Commissioner 1st District (DEM),Nicole S. Hagle,,Vernon Township Precinct 1,53
County Commissioner 1st District (DEM),Write-In (WRITE-IN),,Vernon Township Precinct 1,0
County Commissioner 1st District (DEM),Nicole S. Hagle,,Wise Township Precinct 1,60
County Commissioner 1st District (DEM),Write-In (WRITE-IN),,Wise Township Precinct 1,0
Precinct Delegate for Denver Township  Precinct 1 (DEM),Write-In (WRITE-IN),,Denver Township Precinct 1,5
County Commissioner 1st District (REP),Terry L. Hutchinson,,City of Clare Precinct 1,5
County Commissioner 1st District (REP),Write-In (WRITE-IN),,City of Clare Precinct 1,0
County Commissioner 1st District (REP),Terry L. Hutchinson,,Denver Township Precinct 1,105
County Commissioner 1st District (REP),Write-In (WRITE-IN),,Denver Township Precinct 1,0
County Commissioner 1st District (REP),Terry L. Hutchinson,,Gilmore Township Precinct 1,212
County Commissioner 1st District (REP),Write-In (WRITE-IN),,Gilmore Township Precinct 1,0
County Commissioner 1st District (REP),Terry L. Hutchinson,,Isabella Township Precinct 1,205
County Commissioner 1st District (REP),Write-In (WRITE-IN),,Isabella Township Precinct 1,0
County Commissioner 1st District (REP),Terry L. Hutchinson,,Nottawa Township Precinct 1,324
County Commissioner 1st District (REP),Write-In (WRITE-IN),,Nottawa Township Precinct 1,1
County Commissioner 1st District (REP),Terry L. Hutchinson,,Vernon Township Precinct 1,177
County Commissioner 1st District (REP),Write-In (WRITE-IN),,Vernon Township Precinct 1,0
County Commissioner 1st District (REP),Terry L. Hutchinson,,Wise Township Precinct 1,159
County Commissioner 1st District (REP),Write-In (WRITE-IN),,Wise Township Precinct 1,3
Precinct Delegate for Denver Township  Precinct 1 (REP),John J. Pedjac,,Denver Township Precinct 1,108
Precinct Delegate for Denver Township  Precinct 1 (REP),Write-In (WRITE-IN),,Denver Township Precinct 1,3
Coleman Community Schools Operating Millage Renewal Proposal,Yes,,Denver Township Precinct 1,23
Coleman Community Schools Operating Millage Renewal Proposal,No,,Denver Township Precinct 1,13
Coleman Community Schools Operating Millage Renewal Proposal,Yes,,Wise Township Precinct 1,65
Coleman Community Schools Operating Millage Renewal Proposal,No,,Wise Township Precinct 1,57
Midland County Educational Service Agency Bonding Proposal,Yes,,Denver Township Precinct 1,8
Midland County Educational Service Agency Bonding Proposal,No,,Denver Township Precinct 1,24
Midland County Educational Service Agency Bonding Proposal,Yes,,Wise Township Precinct 1,33
Midland County Educational Service Agency Bonding Proposal,No,,Wise Township Precinct 1,89
Precinct Delegate for Fremont Township  Precinct 1 (DEM),Write-In (WRITE-IN),,Fremont Township Precinct 1,1
Precinct Delegate for Fremont Township  Precinct 1 (REP),Donald Eckland,,Fremont Township Precinct 1,98
Precinct Delegate for Fremont Township  Precinct 1 (REP),Brian Horanoff,,Fremont Township Precinct 1,83
Precinct Delegate for Fremont Township  Precinct 1 (REP),Debra Horanoff,,Fremont Township Precinct 1,80
Precinct Delegate for Fremont Township  Precinct 1 (REP),Barbara Sawyer,,Fremont Township Precinct 1,89
Precinct Delegate for Fremont Township  Precinct 1 (REP),Luke Sawyer,,Fremont Township Precinct 1,118
Precinct Delegate for Fremont Township  Precinct 1 (REP),Write-In (WRITE-IN),,Fremont Township Precinct 1,0
Fremont Township Fire Response,Yes,,Fremont Township Precinct 1,194
Fremont Township Fire Response,No,,Fremont Township Precinct 1,71
Fremont Township Fire Department,Yes,,Fremont Township Precinct 1,211
Fremont Township Fire Department,No,,Fremont Township Precinct 1,52
Precinct Delegate for Gilmore Township  Precinct 1 (DEM),Write-In (WRITE-IN),,Gilmore Township Precinct 1,12
Precinct Delegate for Gilmore Township  Precinct 1 (REP),Kristine M. Carr,,Gilmore Township Precinct 1,154
Precinct Delegate for Gilmore Township  Precinct 1 (REP),Penny L. Murphy,,Gilmore Township Precinct 1,148
Precinct Delegate for Gilmore Township  Precinct 1 (REP),Write-In (WRITE-IN),,Gilmore Township Precinct 1,6
Gilmore Township Fire and Emergency Service Millage Proposal,Yes,,Gilmore Township Precinct 1,242
Gilmore Township Fire and Emergency Service Millage Proposal,No,,Gilmore Township Precinct 1,80
Farwell Area Schools Sinking Fund Millage Proposal,Yes,,Gilmore Township Precinct 1,90
Farwell Area Schools Sinking Fund Millage Proposal,No,,Gilmore Township Precinct 1,99
Farwell Area Schools Sinking Fund Millage Proposal,Yes,,Nottawa Township Precinct 1,0
Farwell Area Schools Sinking Fund Millage Proposal,No,,Nottawa Township Precinct 1,2
Farwell Area Schools Sinking Fund Millage Proposal,Yes,,Vernon Township Precinct 1,9
Farwell Area Schools Sinking Fund Millage Proposal,No,,Vernon Township Precinct 1,6
Precinct Delegate for Isabella Township  Precinct 1 (DEM),Write-In (WRITE-IN),,Isabella Township Precinct 1,11
Precinct Delegate for Isabella Township  Precinct 1 (REP),Michael McConnell,,Isabella Township Precinct 1,163
Precinct Delegate for Isabella Township  Precinct 1 (REP),Rebecca McConnell,,Isabella Township Precinct 1,134
Precinct Delegate for Isabella Township  Precinct 1 (REP),Christine McKnight,,Isabella Township Precinct 1,147
Precinct Delegate for Isabella Township  Precinct 1 (REP),Write-In (WRITE-IN),,Isabella Township Precinct 1,8
Precinct Delegate for Lincoln Township  Precinct 1 (DEM),Write-In (WRITE-IN),,Lincoln Township Precinct 1,5
Precinct Delegate for Lincoln Township  Precinct 1 (REP),Alecia Devantier,,Lincoln Township Precinct 1,200
Precinct Delegate for Lincoln Township  Precinct 1 (REP),Robert Devantier,,Lincoln Township Precinct 1,213
Precinct Delegate for Lincoln Township  Precinct 1 (REP),Write-In (WRITE-IN),,Lincoln Township Precinct 1,1
Precinct Delegate for Nottawa Township  Precinct 1 (DEM),Heather A. Curtiss,,Nottawa Township Precinct 1,96
Precinct Delegate for Nottawa Township  Precinct 1 (DEM),Write-In (WRITE-IN),,Nottawa Township Precinct 1,0
Precinct Delegate for Nottawa Township  Precinct 1 (REP),Kevin Salisbury,,Nottawa Township Precinct 1,212
Precinct Delegate for Nottawa Township  Precinct 1 (REP),Mason Straus,,Nottawa Township Precinct 1,191
Precinct Delegate for Nottawa Township  Precinct 1 (REP),Steven G. Weber,,Nottawa Township Precinct 1,232
Precinct Delegate for Nottawa Township  Precinct 1 (REP),Write-In (WRITE-IN),,Nottawa Township Precinct 1,5
Precinct Delegate for Rolland Township  Precinct 1 (DEM),Daniel L. Shaw,,Rolland Township Precinct 1,46
Precinct Delegate for Rolland Township  Precinct 1 (DEM),Rosie Nedry,,Rolland Township Precinct 1,43
Precinct Delegate for Rolland Township  Precinct 1 (DEM),Write-In (WRITE-IN),,Rolland Township Precinct 1,0
Precinct Delegate for Rolland Township  Precinct 1 (REP),Write-In (WRITE-IN),,Rolland Township Precinct 1,6
Precinct Delegate for Sherman Township  Precinct 1 (DEM),Write-In (WRITE-IN),,Sherman Township Precinct 1,7
Precinct Delegate for Sherman Township  Precinct 1 (REP),Thomas Anderman,,Sherman Township Precinct 1,134
Precinct Delegate for Sherman Township  Precinct 1 (REP),Kim A. Fox,,Sherman Township Precinct 1,133
Precinct Delegate for Sherman Township  Precinct 1 (REP),Mark Perry,,Sherman Township Precinct 1,99
Precinct Delegate for Sherman Township  Precinct 1 (REP),Write-In (WRITE-IN),,Sherman Township Precinct 1,1
Precinct Delegate for Sherman Township  Precinct 2 (DEM),Write-In (WRITE-IN),,Sherman Township Precinct 2,5
Precinct Delegate for Sherman Township  Precinct 2 (REP),Write-In (WRITE-IN),,Sherman Township Precinct 2,10
Precinct Delegate for Union Township  Precinct 1 (DEM),Michael Heitman,,Union Charter Township Precinct 1,169
Precinct Delegate for Union Township  Precinct 1 (DEM),Jerome Hilliard,,Union Charter Township Precinct 1,158
Precinct Delegate for Union Township  Precinct 1 (DEM),Write-In (WRITE-IN),,Union Charter Township Precinct 1,0
Precinct Delegate for Union Township  Precinct 1 (REP),Bree Moeggenberg,,Union Charter Township Precinct 1,190
Precinct Delegate for Union Township  Precinct 1 (REP),Jeff Sweet,,Union Charter Township Precinct 1,240
Precinct Delegate for Union Township  Precinct 1 (REP),Write-In (WRITE-IN),,Union Charter Township Precinct 1,9
Precinct Delegate for Union Township  Precinct 2 (DEM),John Dinse,,Union Charter Township Precinct 2,154
Precinct Delegate for Union Township  Precinct 2 (DEM),Laura M. Gonzales,,Union Charter Township Precinct 2,184
Precinct Delegate for Union Township  Precinct 2 (DEM),Write-In (WRITE-IN),,Union Charter Township Precinct 2,1
Precinct Delegate for Union Township  Precinct 2 (REP),Elise L. Bennett,,Union Charter Township Precinct 2,97
Precinct Delegate for Union Township  Precinct 2 (REP),Ronda Haymaker,,Union Charter Township Precinct 2,156
Precinct Delegate for Union Township  Precinct 2 (REP),Alex Phelps,,Union Charter Township Precinct 2,108
Precinct Delegate for Union Township  Precinct 2 (REP),Write-In (WRITE-IN),,Union Charter Township Precinct 2,8
Precinct Delegate for Union Township  Precinct 3 (DEM),Bryan Mielke,,Union Charter Township Precinct 3,146
Precinct Delegate for Union Township  Precinct 3 (DEM),Write-In (WRITE-IN),,Union Charter Township Precinct 3,1
Precinct Delegate for Union Township  Precinct 3 (REP),Write-In (WRITE-IN),,Union Charter Township Precinct 3,14
Precinct Delegate for Vernon Township  Precinct 1 (DEM),Write-In (WRITE-IN),,Vernon Township Precinct 1,3
Precinct Delegate for Vernon Township  Precinct 1 (REP),Jeffrey R. Bean,,Vernon Township Precinct 1,170
Precinct Delegate for Vernon Township  Precinct 1 (REP),Kelly R. Bean,,Vernon Township Precinct 1,145
Precinct Delegate for Vernon Township  Precinct 1 (REP),Lee A. Bean,,Vernon Township Precinct 1,140
Precinct Delegate for Vernon Township  Precinct 1 (REP),Denise Young-Bean,,Vernon Township Precinct 1,141
Precinct Delegate for Vernon Township  Precinct 1 (REP),Write-In (WRITE-IN),,Vernon Township Precinct 1,2
Precinct Delegate for Wise Township  Precinct 1 (DEM),Write-In (WRITE-IN),,Wise Township Precinct 1,10
Precinct Delegate for Wise Township  Precinct 1 (REP),Clarissa Filhart,,Wise Township Precinct 1,144
Precinct Delegate for Wise Township  Precinct 1 (REP),David A. Bellingar,,Wise Township Precinct 1,77
Precinct Delegate for Wise Township  Precinct 1 (REP),Write-In (WRITE-IN),,Wise Township Precinct 1,5
Wise Township Mosquito Abatement Renewal,Yes,,Wise Township Precinct 1,171
Wise Township Mosquito Abatement Renewal,No,,Wise Township Precinct 1,91
Precinct Delegate for City of Clare  Precinct 1 (DEM),Write-In (WRITE-IN),,City of Clare Precinct 1,0
Precinct Delegate for City of Clare  Precinct 1 (REP),Write-In (WRITE-IN),,City of Clare Precinct 1,0
