Contest,Candidate,Party,Precinct,Votes
County Clerk (REP),Write-in,REP,"City of White Cloud, Precinct 1",0
County Clerk (REP),April Pickard,REP,"Ashland Township, Precinct 1",204
County Clerk (REP),Jason VanderStelt,REP,"Ashland Township, Precinct 1",156
County Clerk (REP),Write-in,REP,"Ashland Township, Precinct 1",1
County Clerk (REP),April Pickard,REP,"Barton Township, Precinct 1",45
County Clerk (REP),Jason VanderStelt,REP,"Barton Township, Precinct 1",35
County Clerk (REP),Write-in,REP,"Barton Township, Precinct 1",0
County Clerk (REP),April Pickard,REP,"Beaver Township, Precinct 1",19
County Clerk (REP),Jason VanderStelt,REP,"Beaver Township, Precinct 1",26
County Clerk (REP),Write-in,REP,"Beaver Township, Precinct 1",0
County Clerk (REP),April Pickard,REP,"Big Prairie Township, Precinct 1",143
County Clerk (REP),Jason VanderStelt,REP,"Big Prairie Township, Precinct 1",144
County Clerk (REP),Write-in,REP,"Big Prairie Township, Precinct 1",1
County Clerk (REP),April Pickard,REP,"Bridgeton Township, Precinct 1",156
County Clerk (REP),Jason VanderStelt,REP,"Bridgeton Township, Precinct 1",144
County Clerk (REP),Write-in,REP,"Bridgeton Township, Precinct 1",1
County Clerk (REP),April Pickard,REP,"Brooks Township, Precinct 1",391
County Clerk (REP),Jason VanderStelt,REP,"Brooks Township, Precinct 1",319
County Clerk (REP),Write-in,REP,"Brooks Township, Precinct 1",0
County Clerk (REP),April Pickard,REP,"Croton Township, Precinct 1",252
County Clerk (REP),Jason VanderStelt,REP,"Croton Township, Precinct 1",346
County Clerk (REP),Write-in,REP,"Croton Township, Precinct 1",0
County Clerk (REP),April Pickard,REP,"Dayton Township, Precinct 1",170
County Clerk (REP),Jason VanderStelt,REP,"Dayton Township, Precinct 1",217
County Clerk (REP),Write-in,REP,"Dayton Township, Precinct 1",1
County Clerk (REP),April Pickard,REP,"Denver Township, Precinct 1",91
County Clerk (REP),Jason VanderStelt,REP,"Denver Township, Precinct 1",99
County Clerk (REP),Write-in,REP,"Denver Township, Precinct 1",1
County Clerk (REP),April Pickard,REP,"Ensley Township, Precinct 1",225
County Clerk (REP),Jason VanderStelt,REP,"Ensley Township, Precinct 1",154
County Clerk (REP),Write-in,REP,"Ensley Township, Precinct 1",0
County Clerk (REP),April Pickard,REP,"Everett Township, Precinct 1",147
County Clerk (REP),Jason VanderStelt,REP,"Everett Township, Precinct 1",181
County Clerk (REP),Write-in,REP,"Everett Township, Precinct 1",1
County Clerk (REP),April Pickard,REP,"Garfield Township, Precinct 1",189
County Clerk (REP),Jason VanderStelt,REP,"Garfield Township, Precinct 1",218
County Clerk (REP),Write-in,REP,"Garfield Township, Precinct 1",2
County Clerk (REP),April Pickard,REP,"Goodwell Township, Precinct 1",38
County Clerk (REP),Jason VanderStelt,REP,"Goodwell Township, Precinct 1",59
County Clerk (REP),Write-in,REP,"Goodwell Township, Precinct 1",1
County Clerk (REP),April Pickard,REP,"Grant Township, Precinct 1",221
County Clerk (REP),Jason VanderStelt,REP,"Grant Township, Precinct 1",217
County Clerk (REP),Write-in,REP,"Grant Township, Precinct 1",1
County Clerk (REP),April Pickard,REP,"Home Township, Precinct 1",24
County Clerk (REP),Jason VanderStelt,REP,"Home Township, Precinct 1",27
County Clerk (REP),Write-in,REP,"Home Township, Precinct 1",1
County Clerk (REP),April Pickard,REP,"Lilley Township, Precinct 1",59
County Clerk (REP),Jason VanderStelt,REP,"Lilley Township, Precinct 1",50
County Clerk (REP),Write-in,REP,"Lilley Township, Precinct 1",0
County Clerk (REP),April Pickard,REP,"Lincoln Township, Precinct 1",108
County Clerk (REP),Jason VanderStelt,REP,"Lincoln Township, Precinct 1",131
County Clerk (REP),Write-in,REP,"Lincoln Township, Precinct 1",2
County Clerk (REP),April Pickard,REP,"Merrill Township, Precinct 1",79
County Clerk (REP),Jason VanderStelt,REP,"Merrill Township, Precinct 1",53
County Clerk (REP),Write-in,REP,"Merrill Township, Precinct 1",3
County Clerk (REP),April Pickard,REP,"Monroe Township, Precinct 1",24
County Clerk (REP),Jason VanderStelt,REP,"Monroe Township, Precinct 1",26
County Clerk (REP),Write-in,REP,"Monroe Township, Precinct 1",0
County Clerk (REP),April Pickard,REP,"Norwich Township, Precinct 1",73
County Clerk (REP),Jason VanderStelt,REP,"Norwich Township, Precinct 1",37
County Clerk (REP),Write-in,REP,"Norwich Township, Precinct 1",1
County Clerk (REP),April Pickard,REP,"Sheridan Charter Township, Precinct 1",167
County Clerk (REP),Jason VanderStelt,REP,"Sheridan Charter Township, Precinct 1",318
County Clerk (REP),Write-in,REP,"Sheridan Charter Township, Precinct 1",0
County Clerk (REP),April Pickard,REP,"Sherman Township, Precinct 1",182
County Clerk (REP),Jason VanderStelt,REP,"Sherman Township, Precinct 1",220
County Clerk (REP),Write-in,REP,"Sherman Township, Precinct 1",0
County Clerk (REP),April Pickard,REP,"Troy Township, Precinct 1",10
County Clerk (REP),Jason VanderStelt,REP,"Troy Township, Precinct 1",15
County Clerk (REP),Write-in,REP,"Troy Township, Precinct 1",0
County Clerk (REP),April Pickard,REP,"Wilcox Township, Precinct 1",75
County Clerk (REP),Jason VanderStelt,REP,"Wilcox Township, Precinct 1",66
County Clerk (REP),Write-in,REP,"Wilcox Township, Precinct 1",3
County Treasurer (REP),Jason O'Connell,REP,"City of Fremont, Precinct 1",328
County Treasurer (REP),Write-in,REP,"City of Fremont, Precinct 1",3
County Treasurer (REP),Jason O'Connell,REP,"City of Fremont, Precinct 2",274
County Treasurer (REP),Write-in,REP,"City of Fremont, Precinct 2",0
County Treasurer (REP),Jason O'Connell,REP,"City of Grant, Precinct 1",93
County Treasurer (REP),Write-in,REP,"City of Grant, Precinct 1",1
County Treasurer (REP),Jason O'Connell,REP,"City of Newaygo, Precinct 1",236
County Treasurer (REP),Write-in,REP,"City of Newaygo, Precinct 1",0
County Treasurer (REP),Jason O'Connell,REP,"City of White Cloud, Precinct 1",184
County Treasurer (REP),Write-in,REP,"City of White Cloud, Precinct 1",1
County Treasurer (REP),Jason O'Connell,REP,"Ashland Township, Precinct 1",331
County Treasurer (REP),Write-in,REP,"Ashland Township, Precinct 1",2
County Treasurer (REP),Jason O'Connell,REP,"Barton Township, Precinct 1",81
County Treasurer (REP),Write-in,REP,"Barton Township, Precinct 1",0
County Treasurer (REP),Jason O'Connell,REP,"Beaver Township, Precinct 1",42
County Treasurer (REP),Write-in,REP,"Beaver Township, Precinct 1",0
County Treasurer (REP),Jason O'Connell,REP,"Big Prairie Township, Precinct 1",253
County Treasurer (REP),Write-in,REP,"Big Prairie Township, Precinct 1",2
County Treasurer (REP),Jason O'Connell,REP,"Bridgeton Township, Precinct 1",282
County Treasurer (REP),Write-in,REP,"Bridgeton Township, Precinct 1",4
County Treasurer (REP),Jason O'Connell,REP,"Brooks Township, Precinct 1",612
County Treasurer (REP),Write-in,REP,"Brooks Township, Precinct 1",1
County Treasurer (REP),Jason O'Connell,REP,"Croton Township, Precinct 1",522
County Treasurer (REP),Write-in,REP,"Croton Township, Precinct 1",1
County Treasurer (REP),Jason O'Connell,REP,"Dayton Township, Precinct 1",365
County Treasurer (REP),Write-in,REP,"Dayton Township, Precinct 1",1
County Treasurer (REP),Jason O'Connell,REP,"Denver Township, Precinct 1",152
County Treasurer (REP),Write-in,REP,"Denver Township, Precinct 1",3
County Treasurer (REP),Jason O'Connell,REP,"Ensley Township, Precinct 1",350
County Treasurer (REP),Write-in,REP,"Ensley Township, Precinct 1",1
County Treasurer (REP),Jason O'Connell,REP,"Everett Township, Precinct 1",305
County Treasurer (REP),Write-in,REP,"Everett Township, Precinct 1",2
County Treasurer (REP),Jason O'Connell,REP,"Garfield Township, Precinct 1",379
County Treasurer (REP),Write-in,REP,"Garfield Township, Precinct 1",3
County Treasurer (REP),Jason O'Connell,REP,"Goodwell Township, Precinct 1",89
County Treasurer (REP),Write-in,REP,"Goodwell Township, Precinct 1",1
County Treasurer (REP),Jason O'Connell,REP,"Grant Township, Precinct 1",398
County Treasurer (REP),Write-in,REP,"Grant Township, Precinct 1",4
County Treasurer (REP),Jason O'Connell,REP,"Home Township, Precinct 1",48
County Treasurer (REP),Write-in,REP,"Home Township, Precinct 1",1
County Treasurer (REP),Jason O'Connell,REP,"Lilley Township, Precinct 1",105
County Treasurer (REP),Write-in,REP,"Lilley Township, Precinct 1",0
County Treasurer (REP),Jason O'Connell,REP,"Lincoln Township, Precinct 1",220
County Treasurer (REP),Write-in,REP,"Lincoln Township, Precinct 1",3
County Treasurer (REP),Jason O'Connell,REP,"Merrill Township, Precinct 1",113
County Treasurer (REP),Write-in,REP,"Merrill Township, Precinct 1",3
County Treasurer (REP),Jason O'Connell,REP,"Monroe Township, Precinct 1",48
County Treasurer (REP),Write-in,REP,"Monroe Township, Precinct 1",0
County Treasurer (REP),Jason O'Connell,REP,"Norwich Township, Precinct 1",99
County Treasurer (REP),Write-in,REP,"Norwich Township, Precinct 1",1
County Treasurer (REP),Jason O'Connell,REP,"Sheridan Charter Township, Precinct 1",442
County Treasurer (REP),Write-in,REP,"Sheridan Charter Township, Precinct 1",1
County Treasurer (REP),Jason O'Connell,REP,"Sherman Township, Precinct 1",348
County Treasurer (REP),Write-in,REP,"Sherman Township, Precinct 1",1
County Treasurer (REP),Jason O'Connell,REP,"Troy Township, Precinct 1",25
County Treasurer (REP),Write-in,REP,"Troy Township, Precinct 1",0
County Treasurer (REP),Jason O'Connell,REP,"Wilcox Township, Precinct 1",126
County Treasurer (REP),Write-in,REP,"Wilcox Township, Precinct 1",1
County Register of Deeds (REP),Kelly Pangburn,REP,"City of Fremont, Precinct 1",145
County Register of Deeds (REP),Stewart Sanders,REP,"City of Fremont, Precinct 1",209
County Register of Deeds (REP),Write-in,REP,"City of Fremont, Precinct 1",4
County Register of Deeds (REP),Kelly Pangburn,REP,"City of Fremont, Precinct 2",100
County Register of Deeds (REP),Stewart Sanders,REP,"City of Fremont, Precinct 2",200
County Register of Deeds (REP),Write-in,REP,"City of Fremont, Precinct 2",0
County Register of Deeds (REP),Kelly Pangburn,REP,"City of Grant, Precinct 1",56
County Register of Deeds (REP),Stewart Sanders,REP,"City of Grant, Precinct 1",52
County Register of Deeds (REP),Write-in,REP,"City of Grant, Precinct 1",1
County Register of Deeds (REP),Kelly Pangburn,REP,"City of Newaygo, Precinct 1",91
County Register of Deeds (REP),Stewart Sanders,REP,"City of Newaygo, Precinct 1",182
County Register of Deeds (REP),Write-in,REP,"City of Newaygo, Precinct 1",0
County Register of Deeds (REP),Kelly Pangburn,REP,"City of White Cloud, Precinct 1",72
County Register of Deeds (REP),Stewart Sanders,REP,"City of White Cloud, Precinct 1",137
County Register of Deeds (REP),Write-in,REP,"City of White Cloud, Precinct 1",1
County Register of Deeds (REP),Kelly Pangburn,REP,"Ashland Township, Precinct 1",181
County Register of Deeds (REP),Stewart Sanders,REP,"Ashland Township, Precinct 1",198
County Register of Deeds (REP),Write-in,REP,"Ashland Township, Precinct 1",0
County Register of Deeds (REP),Kelly Pangburn,REP,"Barton Township, Precinct 1",35
County Register of Deeds (REP),Stewart Sanders,REP,"Barton Township, Precinct 1",42
County Register of Deeds (REP),Write-in,REP,"Barton Township, Precinct 1",1
County Register of Deeds (REP),Kelly Pangburn,REP,"Beaver Township, Precinct 1",23
County Register of Deeds (REP),Stewart Sanders,REP,"Beaver Township, Precinct 1",24
County Register of Deeds (REP),Write-in,REP,"Beaver Township, Precinct 1",0
County Register of Deeds (REP),Kelly Pangburn,REP,"Big Prairie Township, Precinct 1",136
County Register of Deeds (REP),Stewart Sanders,REP,"Big Prairie Township, Precinct 1",145
County Register of Deeds (REP),Write-in,REP,"Big Prairie Township, Precinct 1",2
County Register of Deeds (REP),Kelly Pangburn,REP,"Bridgeton Township, Precinct 1",146
County Register of Deeds (REP),Stewart Sanders,REP,"Bridgeton Township, Precinct 1",153
County Register of Deeds (REP),Write-in,REP,"Bridgeton Township, Precinct 1",2
County Register of Deeds (REP),Kelly Pangburn,REP,"Brooks Township, Precinct 1",270
County Register of Deeds (REP),Stewart Sanders,REP,"Brooks Township, Precinct 1",456
County Register of Deeds (REP),Write-in,REP,"Brooks Township, Precinct 1",1
County Register of Deeds (REP),Kelly Pangburn,REP,"Croton Township, Precinct 1",239
County Register of Deeds (REP),Stewart Sanders,REP,"Croton Township, Precinct 1",379
County Register of Deeds (REP),Write-in,REP,"Croton Township, Precinct 1",0
County Register of Deeds (REP),Kelly Pangburn,REP,"Dayton Township, Precinct 1",164
County Register of Deeds (REP),Stewart Sanders,REP,"Dayton Township, Precinct 1",223
County Register of Deeds (REP),Write-in,REP,"Dayton Township, Precinct 1",0
County Register of Deeds (REP),Kelly Pangburn,REP,"Denver Township, Precinct 1",92
County Register of Deeds (REP),Stewart Sanders,REP,"Denver Township, Precinct 1",92
County Register of Deeds (REP),Write-in,REP,"Denver Township, Precinct 1",1
County Register of Deeds (REP),Kelly Pangburn,REP,"Ensley Township, Precinct 1",253
County Register of Deeds (REP),Stewart Sanders,REP,"Ensley Township, Precinct 1",137
County Register of Deeds (REP),Write-in,REP,"Ensley Township, Precinct 1",0
County Register of Deeds (REP),Kelly Pangburn,REP,"Everett Township, Precinct 1",106
County Register of Deeds (REP),Stewart Sanders,REP,"Everett Township, Precinct 1",234
County Register of Deeds (REP),Write-in,REP,"Everett Township, Precinct 1",1
County Register of Deeds (REP),Kelly Pangburn,REP,"Garfield Township, Precinct 1",150
County Register of Deeds (REP),Stewart Sanders,REP,"Garfield Township, Precinct 1",276
County Register of Deeds (REP),Write-in,REP,"Garfield Township, Precinct 1",0
County Register of Deeds (REP),Kelly Pangburn,REP,"Goodwell Township, Precinct 1",30
County Register of Deeds (REP),Stewart Sanders,REP,"Goodwell Township, Precinct 1",73
County Register of Deeds (REP),Write-in,REP,"Goodwell Township, Precinct 1",1
County Register of Deeds (REP),Kelly Pangburn,REP,"Grant Township, Precinct 1",277
County Register of Deeds (REP),Stewart Sanders,REP,"Grant Township, Precinct 1",180
County Register of Deeds (REP),Write-in,REP,"Grant Township, Precinct 1",1
County Register of Deeds (REP),Kelly Pangburn,REP,"Home Township, Precinct 1",19
County Register of Deeds (REP),Stewart Sanders,REP,"Home Township, Precinct 1",31
County Register of Deeds (REP),Write-in,REP,"Home Township, Precinct 1",1
County Register of Deeds (REP),Kelly Pangburn,REP,"Lilley Township, Precinct 1",57
County Register of Deeds (REP),Stewart Sanders,REP,"Lilley Township, Precinct 1",52
County Register of Deeds (REP),Write-in,REP,"Lilley Township, Precinct 1",0
County Register of Deeds (REP),Kelly Pangburn,REP,"Lincoln Township, Precinct 1",96
County Register of Deeds (REP),Stewart Sanders,REP,"Lincoln Township, Precinct 1",150
County Register of Deeds (REP),Write-in,REP,"Lincoln Township, Precinct 1",3
County Register of Deeds (REP),Kelly Pangburn,REP,"Merrill Township, Precinct 1",65
County Register of Deeds (REP),Stewart Sanders,REP,"Merrill Township, Precinct 1",61
County Register of Deeds (REP),Write-in,REP,"Merrill Township, Precinct 1",2
County Register of Deeds (REP),Kelly Pangburn,REP,"Monroe Township, Precinct 1",15
County Register of Deeds (REP),Stewart Sanders,REP,"Monroe Township, Precinct 1",31
County Register of Deeds (REP),Write-in,REP,"Monroe Township, Precinct 1",0
County Register of Deeds (REP),Kelly Pangburn,REP,"Norwich Township, Precinct 1",50
County Register of Deeds (REP),Stewart Sanders,REP,"Norwich Township, Precinct 1",58
County Register of Deeds (REP),Write-in,REP,"Norwich Township, Precinct 1",1
County Register of Deeds (REP),Kelly Pangburn,REP,"Sheridan Charter Township, Precinct 1",151
County Register of Deeds (REP),Stewart Sanders,REP,"Sheridan Charter Township, Precinct 1",321
County Register of Deeds (REP),Write-in,REP,"Sheridan Charter Township, Precinct 1",2
County Register of Deeds (REP),Kelly Pangburn,REP,"Sherman Township, Precinct 1",160
County Register of Deeds (REP),Stewart Sanders,REP,"Sherman Township, Precinct 1",246
County Register of Deeds (REP),Write-in,REP,"Sherman Township, Precinct 1",1
County Register of Deeds (REP),Kelly Pangburn,REP,"Troy Township, Precinct 1",17
County Register of Deeds (REP),Stewart Sanders,REP,"Troy Township, Precinct 1",10
County Register of Deeds (REP),Write-in,REP,"Troy Township, Precinct 1",0
County Register of Deeds (REP),Kelly Pangburn,REP,"Wilcox Township, Precinct 1",58
County Register of Deeds (REP),Stewart Sanders,REP,"Wilcox Township, Precinct 1",88
County Register of Deeds (REP),Write-in,REP,"Wilcox Township, Precinct 1",3
County Drain Commissioner (REP),Adam Campbell,REP,"City of Fremont, Precinct 1",85
County Drain Commissioner (REP),Morgan Heinzman,REP,"City of Fremont, Precinct 1",46
County Drain Commissioner (REP),Dale E. Twing,REP,"City of Fremont, Precinct 1",226
County Drain Commissioner (REP),Write-in,REP,"City of Fremont, Precinct 1",4
County Drain Commissioner (REP),Adam Campbell,REP,"City of Fremont, Precinct 2",62
County Drain Commissioner (REP),Morgan Heinzman,REP,"City of Fremont, Precinct 2",46
County Drain Commissioner (REP),Dale E. Twing,REP,"City of Fremont, Precinct 2",197
County Drain Commissioner (REP),Write-in,REP,"City of Fremont, Precinct 2",0
County Drain Commissioner (REP),Adam Campbell,REP,"City of Grant, Precinct 1",55
County Drain Commissioner (REP),Morgan Heinzman,REP,"City of Grant, Precinct 1",11
County Drain Commissioner (REP),Dale E. Twing,REP,"City of Grant, Precinct 1",44
County Drain Commissioner (REP),Write-in,REP,"City of Grant, Precinct 1",1
County Drain Commissioner (REP),Adam Campbell,REP,"City of Newaygo, Precinct 1",80
County Drain Commissioner (REP),Morgan Heinzman,REP,"City of Newaygo, Precinct 1",102
County Drain Commissioner (REP),Dale E. Twing,REP,"City of Newaygo, Precinct 1",93
County Drain Commissioner (REP),Write-in,REP,"City of Newaygo, Precinct 1",0
County Drain Commissioner (REP),Adam Campbell,REP,"City of White Cloud, Precinct 1",45
County Drain Commissioner (REP),Morgan Heinzman,REP,"City of White Cloud, Precinct 1",51
County Drain Commissioner (REP),Dale E. Twing,REP,"City of White Cloud, Precinct 1",110
County Drain Commissioner (REP),Write-in,REP,"City of White Cloud, Precinct 1",2
County Drain Commissioner (REP),Adam Campbell,REP,"Ashland Township, Precinct 1",194
County Drain Commissioner (REP),Morgan Heinzman,REP,"Ashland Township, Precinct 1",53
County Drain Commissioner (REP),Dale E. Twing,REP,"Ashland Township, Precinct 1",132
County Drain Commissioner (REP),Write-in,REP,"Ashland Township, Precinct 1",0
County Drain Commissioner (REP),Adam Campbell,REP,"Barton Township, Precinct 1",41
County Drain Commissioner (REP),Morgan Heinzman,REP,"Barton Township, Precinct 1",13
County Drain Commissioner (REP),Dale E. Twing,REP,"Barton Township, Precinct 1",21
County Drain Commissioner (REP),Write-in,REP,"Barton Township, Precinct 1",0
County Drain Commissioner (REP),Adam Campbell,REP,"Beaver Township, Precinct 1",19
County Drain Commissioner (REP),Morgan Heinzman,REP,"Beaver Township, Precinct 1",7
County Drain Commissioner (REP),Dale E. Twing,REP,"Beaver Township, Precinct 1",18
County Drain Commissioner (REP),Write-in,REP,"Beaver Township, Precinct 1",0
County Drain Commissioner (REP),Adam Campbell,REP,"Big Prairie Township, Precinct 1",72
County Drain Commissioner (REP),Morgan Heinzman,REP,"Big Prairie Township, Precinct 1",83
County Drain Commissioner (REP),Dale E. Twing,REP,"Big Prairie Township, Precinct 1",125
County Drain Commissioner (REP),Write-in,REP,"Big Prairie Township, Precinct 1",1
County Drain Commissioner (REP),Adam Campbell,REP,"Bridgeton Township, Precinct 1",115
County Drain Commissioner (REP),Morgan Heinzman,REP,"Bridgeton Township, Precinct 1",54
County Drain Commissioner (REP),Dale E. Twing,REP,"Bridgeton Township, Precinct 1",130
County Drain Commissioner (REP),Write-in,REP,"Bridgeton Township, Precinct 1",1
County Drain Commissioner (REP),Adam Campbell,REP,"Brooks Township, Precinct 1",176
County Drain Commissioner (REP),Morgan Heinzman,REP,"Brooks Township, Precinct 1",279
County Drain Commissioner (REP),Dale E. Twing,REP,"Brooks Township, Precinct 1",282
County Drain Commissioner (REP),Write-in,REP,"Brooks Township, Precinct 1",0
County Drain Commissioner (REP),Adam Campbell,REP,"Croton Township, Precinct 1",132
County Drain Commissioner (REP),Morgan Heinzman,REP,"Croton Township, Precinct 1",300
County Drain Commissioner (REP),Dale E. Twing,REP,"Croton Township, Precinct 1",203
County Drain Commissioner (REP),Write-in,REP,"Croton Township, Precinct 1",0
County Drain Commissioner (REP),Adam Campbell,REP,"Dayton Township, Precinct 1",96
County Drain Commissioner (REP),Morgan Heinzman,REP,"Dayton Township, Precinct 1",76
County Drain Commissioner (REP),Dale E. Twing,REP,"Dayton Township, Precinct 1",220
County Drain Commissioner (REP),Write-in,REP,"Dayton Township, Precinct 1",1
County Drain Commissioner (REP),Adam Campbell,REP,"Denver Township, Precinct 1",52
County Drain Commissioner (REP),Morgan Heinzman,REP,"Denver Township, Precinct 1",39
County Drain Commissioner (REP),Dale E. Twing,REP,"Denver Township, Precinct 1",88
County Drain Commissioner (REP),Write-in,REP,"Denver Township, Precinct 1",1
County Drain Commissioner (REP),Adam Campbell,REP,"Ensley Township, Precinct 1",155
County Drain Commissioner (REP),Morgan Heinzman,REP,"Ensley Township, Precinct 1",88
County Drain Commissioner (REP),Dale E. Twing,REP,"Ensley Township, Precinct 1",140
County Drain Commissioner (REP),Write-in,REP,"Ensley Township, Precinct 1",0
County Drain Commissioner (REP),Adam Campbell,REP,"Everett Township, Precinct 1",92
County Drain Commissioner (REP),Morgan Heinzman,REP,"Everett Township, Precinct 1",59
County Drain Commissioner (REP),Dale E. Twing,REP,"Everett Township, Precinct 1",182
County Drain Commissioner (REP),Write-in,REP,"Everett Township, Precinct 1",1
County Drain Commissioner (REP),Adam Campbell,REP,"Garfield Township, Precinct 1",79
County Drain Commissioner (REP),Morgan Heinzman,REP,"Garfield Township, Precinct 1",115
County Drain Commissioner (REP),Dale E. Twing,REP,"Garfield Township, Precinct 1",234
County Drain Commissioner (REP),Write-in,REP,"Garfield Township, Precinct 1",1
County Drain Commissioner (REP),Adam Campbell,REP,"Goodwell Township, Precinct 1",19
County Drain Commissioner (REP),Morgan Heinzman,REP,"Goodwell Township, Precinct 1",22
County Drain Commissioner (REP),Dale E. Twing,REP,"Goodwell Township, Precinct 1",62
County Drain Commissioner (REP),Write-in,REP,"Goodwell Township, Precinct 1",1
County Drain Commissioner (REP),Adam Campbell,REP,"Grant Township, Precinct 1",227
County Drain Commissioner (REP),Morgan Heinzman,REP,"Grant Township, Precinct 1",67
County Drain Commissioner (REP),Dale E. Twing,REP,"Grant Township, Precinct 1",151
County Drain Commissioner (REP),Write-in,REP,"Grant Township, Precinct 1",2
County Drain Commissioner (REP),Adam Campbell,REP,"Home Township, Precinct 1",18
County Drain Commissioner (REP),Morgan Heinzman,REP,"Home Township, Precinct 1",9
County Drain Commissioner (REP),Dale E. Twing,REP,"Home Township, Precinct 1",22
County Drain Commissioner (REP),Write-in,REP,"Home Township, Precinct 1",1
County Drain Commissioner (REP),Adam Campbell,REP,"Lilley Township, Precinct 1",37
County Drain Commissioner (REP),Morgan Heinzman,REP,"Lilley Township, Precinct 1",12
County Drain Commissioner (REP),Dale E. Twing,REP,"Lilley Township, Precinct 1",57
County Drain Commissioner (REP),Write-in,REP,"Lilley Township, Precinct 1",0
County Drain Commissioner (REP),Adam Campbell,REP,"Lincoln Township, Precinct 1",77
County Drain Commissioner (REP),Morgan Heinzman,REP,"Lincoln Township, Precinct 1",37
County Drain Commissioner (REP),Dale E. Twing,REP,"Lincoln Township, Precinct 1",131
County Drain Commissioner (REP),Write-in,REP,"Lincoln Township, Precinct 1",2
County Drain Commissioner (REP),Adam Campbell,REP,"Merrill Township, Precinct 1",31
County Drain Commissioner (REP),Morgan Heinzman,REP,"Merrill Township, Precinct 1",30
County Drain Commissioner (REP),Dale E. Twing,REP,"Merrill Township, Precinct 1",67
County Drain Commissioner (REP),Write-in,REP,"Merrill Township, Precinct 1",2
County Drain Commissioner (REP),Adam Campbell,REP,"Monroe Township, Precinct 1",14
County Drain Commissioner (REP),Morgan Heinzman,REP,"Monroe Township, Precinct 1",5
County Drain Commissioner (REP),Dale E. Twing,REP,"Monroe Township, Precinct 1",29
County Drain Commissioner (REP),Write-in,REP,"Monroe Township, Precinct 1",0
County Drain Commissioner (REP),Adam Campbell,REP,"Norwich Township, Precinct 1",46
County Drain Commissioner (REP),Morgan Heinzman,REP,"Norwich Township, Precinct 1",21
County Drain Commissioner (REP),Dale E. Twing,REP,"Norwich Township, Precinct 1",34
County Drain Commissioner (REP),Write-in,REP,"Norwich Township, Precinct 1",1
County Drain Commissioner (REP),Adam Campbell,REP,"Sheridan Charter Township, Precinct 1",96
County Drain Commissioner (REP),Morgan Heinzman,REP,"Sheridan Charter Township, Precinct 1",103
County Drain Commissioner (REP),Dale E. Twing,REP,"Sheridan Charter Township, Precinct 1",281
County Drain Commissioner (REP),Write-in,REP,"Sheridan Charter Township, Precinct 1",2
County Drain Commissioner (REP),Adam Campbell,REP,"Sherman Township, Precinct 1",99
County Drain Commissioner (REP),Morgan Heinzman,REP,"Sherman Township, Precinct 1",73
County Drain Commissioner (REP),Dale E. Twing,REP,"Sherman Township, Precinct 1",238
County Drain Commissioner (REP),Write-in,REP,"Sherman Township, Precinct 1",1
County Drain Commissioner (REP),Adam Campbell,REP,"Troy Township, Precinct 1",14
County Drain Commissioner (REP),Morgan Heinzman,REP,"Troy Township, Precinct 1",7
County Drain Commissioner (REP),Dale E. Twing,REP,"Troy Township, Precinct 1",5
County Drain Commissioner (REP),Write-in,REP,"Troy Township, Precinct 1",0
County Drain Commissioner (REP),Adam Campbell,REP,"Wilcox Township, Precinct 1",28
County Drain Commissioner (REP),Morgan Heinzman,REP,"Wilcox Township, Precinct 1",38
County Drain Commissioner (REP),Dale E. Twing,REP,"Wilcox Township, Precinct 1",87
County Drain Commissioner (REP),Write-in,REP,"Wilcox Township, Precinct 1",2
County Commissioner 1st District (REP),Paul Mellema,REP,"City of Fremont, Precinct 1",329
County Commissioner 1st District (REP),Write-in,REP,"City of Fremont, Precinct 1",4
County Commissioner 1st District (REP),Paul Mellema,REP,"Beaver Township, Precinct 1",42
County Commissioner 1st District (REP),Write-in,REP,"Beaver Township, Precinct 1",0
County Commissioner 1st District (REP),Paul Mellema,REP,"Dayton Township, Precinct 1",356
County Commissioner 1st District (REP),Write-in,REP,"Dayton Township, Precinct 1",2
County Commissioner 1st District (REP),Paul Mellema,REP,"Denver Township, Precinct 1",156
County Commissioner 1st District (REP),Write-in,REP,"Denver Township, Precinct 1",0
County Commissioner 1st District (REP),Paul Mellema,REP,"Troy Township, Precinct 1",24
County Commissioner 1st District (REP),Write-in,REP,"Troy Township, Precinct 1",0
County Commissioner 2nd District (REP),Bryan J. Kolk,REP,"City of Fremont, Precinct 2",279
County Commissioner 2nd District (REP),Write-in,REP,"City of Fremont, Precinct 2",2
County Commissioner 2nd District (REP),Bryan J. Kolk,REP,"Bridgeton Township, Precinct 1",279
County Commissioner 2nd District (REP),Write-in,REP,"Bridgeton Township, Precinct 1",6
County Commissioner 2nd District (REP),Bryan J. Kolk,REP,"Sheridan Charter Township, Precinct 1",444
County Commissioner 2nd District (REP),Write-in,REP,"Sheridan Charter Township, Precinct 1",0
County Commissioner 3rd District (REP),Chuck Trapp,REP,"City of White Cloud, Precinct 1",160
County Commissioner 3rd District (REP),Write-in,REP,"City of White Cloud, Precinct 1",2
County Commissioner 3rd District (REP),Chuck Trapp,REP,"Barton Township, Precinct 1",86
County Commissioner 3rd District (REP),Write-in,REP,"Barton Township, Precinct 1",1
County Commissioner 3rd District (REP),Chuck Trapp,REP,"Home Township, Precinct 1",42
County Commissioner 3rd District (REP),Write-in,REP,"Home Township, Precinct 1",1
